subject_id,label,X,Y,Pressure,Azimuth,Tilt,PenStatus,Vx_Pos,Vx_Neg,Vy_Pos,Vy_Neg,Ax_Pos,Ax_Neg,Ay_Pos,Ay_Neg,Jx_Pos,Jx_Neg,Jy_Pos,Jy_Neg
69,0,-0.00026507730071826605,-0.0010608433516955315,-0.00014570355209656327,2.9820021041441436e-05,-4.160449662304799e-05,-0.00011467734371110794,0.001050318796065656,-0.0005780382475630936,-0.0005270300785990248,-0.0004867351042057542,-0.001863338850339747,0.00023695103088087953,-0.0022686537875765793,-0.0006550036512612102,-0.0002615543439243435,3.653343722820239e-05,0.0009251761209847936,-0.0002308046013686566
70,0,-0.0001759037856560184,-8.862864801760395e-05,-8.029316412383914e-05,0.00010010267244481241,0.00018754204298073774,-6.181800649414982e-05,0.0007695501780001278,-0.0005820160615584513,-6.258376816575507e-05,-0.0005047421725082329,-0.0014206448739755326,0.000262817439877177,-0.0027247540119017277,-0.0007558459510000787,-0.0002373434613828825,-2.2765055332747104e-06,0.0008905023166022984,-0.0002029631791320772
71,0,-0.00027384373897803015,-0.00023476467929213385,-0.00042365230124337926,-0.0009320309390824502,-0.0003592414548747058,-9.842179301099918e-05,0.0005430107568004501,-0.0005733926794978263,-0.0006620848508378003,-0.0005907108081194868,-0.001749291651573394,0.00021093355432025076,-0.0008871271010524388,-0.00030033463496716487,-0.0005491771119035309,1.0376932678810323e-05,0.0009151697903781178,-0.0002506431213630284
72,0,-0.00037501253704323023,-0.0009277639178587762,-0.00028976248714045026,2.2976788018265636e-05,-0.00021103039777819354,-0.0001472441457543212,0.0018196914421339603,-0.0005838058101876647,-0.00015873887262387142,-0.0006199817230941941,-0.002318030188750518,0.0002712942972340292,-0.0018746321838043873,-0.0005125548783440184,8.627281989336196e-06,0.0001475407130596435,0.0010488887796734423,-0.0001443301208383634
73,0,0.0003927455336780099,-0.0009740690370080678,-3.939021709777535e-05,3.2789417726831974e-05,7.396554014214019e-05,-8.700056904818254e-05,0.002401347512986347,-0.0009195649188205708,-0.0007899259398095725,-0.0008159532277037637,-0.002510359620135908,0.0003829695336389359,-0.0009146824785401514,-0.00020203182495472707,-0.0006147471572782691,0.00017886112379327126,0.0008942217256042048,-0.00026188192311927335
74,0,0.00045904640525510845,-0.0002917915951356385,-0.00033042944153508814,0.00010882683632686252,-7.17418437020001e-05,-7.561558652980693e-05,0.0017047372165145576,-0.0008193160339623524,-0.0008047260087345203,-0.0008790161778465649,-0.0022093515666374297,0.0002948729364096723,-0.00033661405065729975,-1.948820295691519e-05,-0.0005454443017391619,5.048862815470527e-05,0.0007910737465079464,-0.00025248536463533245
76,0,-3.82523033921931e-05,-0.0005761606189074158,-3.316286031821392e-05,0.00018966060254477668,0.00012826071957283602,-8.248388675134777e-05,0.002063812315593531,-0.0006412529127994139,-0.0001360000294216547,-0.0005677387359099279,-0.00287010522893142,0.00028262263596689693,-0.0020933104373789487,-0.0005631225331678314,-0.0001889537476574342,3.3226490115467894e-05,0.0013132904258811107,-0.00018360232091424602
77,0,-0.0001507029989703028,-0.00029364067060340913,-0.0001998324403779179,0.00022038993506498628,-3.4675593577167876e-05,-3.312803990408497e-05,0.0008302836950912222,-0.0005867024060297836,-0.00044057420748983526,-0.00060702743783547,-0.0016580678689921194,0.00025739169347234405,-0.0017076775160641976,-0.0004201108004847117,-0.00020710230764666264,-3.080774553970923e-05,0.0010026379893879132,-0.00022556913543128246
78,0,-6.446195961222401e-05,-0.0003394248446386001,-0.0001523079202540316,0.0001950210423578369,5.655202556570771e-05,-2.2255015369410103e-05,0.0011066797600942243,-0.0006335876019926753,-0.0004515575585747284,-0.0005788988561153234,-0.0013265445745111095,0.00021971008878842062,-0.002006464866132939,-0.0004521974804413329,8.866797736668758e-05,8.004814518037391e-05,0.0012032463375604694,-0.00019805646600106058
79,0,-7.463907377484702e-06,-0.0009403352801876394,2.6392198219944874e-05,-3.5586771449729325e-06,-0.00016409181068167554,0.00012442563513381265,0.0005342823013614328,-0.0007382180167799253,-0.0010535069862174806,-0.0008454408167080513,-0.0007837608663341298,0.0001443253027877901,-0.0014462892111204854,-0.0002820918882752933,-0.0002734607316833482,2.1168525915169698e-05,0.0007982835997823072,-0.000321069806142419
82,0,-0.00038386415528350425,-0.0009902958821355696,-0.00017137165812545162,0.00018542395732795036,0.0001257122110261264,-0.00016535601993035697,0.0013661332304304868,-0.0006796674338162828,-0.0006051314246679251,-0.0007759563474609001,-0.0019073593942895988,0.0002820797126624616,-0.0013243378797424376,-0.000264278702387781,-0.0001509140260661727,-1.3797257372069759e-06,0.0007628028803882223,-0.00022367278105010066
83,0,-0.0005003044579475215,-0.00114633002171783,-0.00010896805209927862,-1.0136936323672519e-05,0.00024760955033804064,-5.970589748471866e-05,0.0008157454190962908,-0.0006165641674686501,-0.0006621948745027381,-0.0007402520388332694,-0.0017403122298614386,0.00021545980807964425,-0.0010219572563335793,-0.00029092087308646853,-0.0005169277826286123,-6.292982183620265e-05,0.0005717972293731849,-0.00023274066128399335
